"product","encode","mrp","distributor","city","area","quantity",
"SUPER SETS OF SIX - INSECTS","","125","SWAYAM ENTERPRISES","Mumbai","Andheri West","0",
"SUPER SETS OF SIX - INSECTS","","125","Toyotoyz","Mumbai","Ghatkopar / Chembur / Mulund","0",
"SUPER SETS OF SIX - INSECTS","","125","CHAMUNDA GOGA SALES","Ahmedabad","Satellite/ Jodpur","1",
"SUPER SETS OF SIX - INSECTS","","125","Parikh Enterprises","Baroda","Baroda - City","0",
"SUPER SETS OF SIX - INSECTS","","125","RAJESH TRADERS","Indore","Indore - City","0",
"SUPER SETS OF SIX - INSECTS","","125","SHIV AGENCIES","Jaipur","Jaipur - 1","0",
"SUPER SETS OF SIX - INSECTS","","125","SHIVAM","Kanpur","Kanpur - City","0",
"SUPER SETS OF SIX - INSECTS","","125","SINGHANIA SALES","Jhamshedpur","Jhamshedpur - City","1",
"SUPER SETS OF SIX - INSECTS","","125","Deshraj Trading","Shilong","Shilong City","2",
"SUPER SETS OF SIX - INSECTS","","125","V S International","New Mumbai","Vashi","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","BABA SALES","New Delhi","Rajouri Garden/ Ramesh Nagar/ Kirti Nagar/ Narayana/ Inderpuri","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","Sk Enterprises","Noida","Noida - 38A, 18, 27","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","S.M. ENTERPRISES","New Delhi","Kamala Nagar/ Mddel Town/ Ashok Vihar/ Aadarsh Nagar/ Civil-lines/ Mukherjee Nagar","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","SHUBHI  TOYS","Gurgaon","Gurgaon - 1","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","SOUMYA INTERNATIONAL","New Delhi","Amar Colony/ G K - 1/ G K - 2/ Kalkaji/ Govindpuri/ Alaknanda","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","THE KALASH ENTERPRISES","New Delhi","East Delhi","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","A.S ENTERPRISES","Faridabad","Faridabad - City","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","Shreejee","Lucknow","Gomti Nagar / Bhutnath / Mahanagar","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","SHRI RAM MARKETING","Gandhidham","Gandhidham City","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","PUSHP CREATION","Agra","Agra / Aligarh","1",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","BANRAJ ENTERPRISES","Guwhati","Guwhati - City","2",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","KANGAROO FOOD'S","Rourkela","Rourkela - City","1",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","R.D.MARKETING","Kolkotta","South Lake/ Sector 5/ Technolpolis/ Karunamoi/ Rajahut","1",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","EQUATOR TRADE HOUSE","Chennai","ANNANAGAR / SALIGRAMAM/ MUGAPPAIR/ VANAGARAM/ VADAPALANI/ K K NAGER/ T NAGAR / WEST MAMBALAM","7",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","LEO AGENCIES","Coimbatore","Coimbatore City","2",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","Pragathi Marketing","Bangalore","Indranagar / Thippsandra / Commercial St.","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","AKSHITHA ENTERPRISES","Hyderabad","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","MECOTEX CORPORATION","Pune","BANER / PASHAN","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","SANTA MARIA TRADERS","Goa","Panjim","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","Balaji Marketing","Ratnagiri","Ratnagiri","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","SANJARI ENTERPRISES","Mumbai","BREACH CANDY","1",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","SWAYAM ENTERPRISES","Mumbai","Andheri West","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","Toyotoyz","Mumbai","Ghatkopar / Chembur / Mulund","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","CHAMUNDA GOGA SALES","Ahmedabad","Satellite/ Jodpur","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","Parikh Enterprises","Baroda","Baroda - City","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","RAJESH TRADERS","Indore","Indore - City","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","SHIV AGENCIES","Jaipur","Jaipur - 1","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","SHIVAM","Kanpur","Kanpur - City","0",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","SINGHANIA SALES","Jhamshedpur","Jhamshedpur - City","1",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","Deshraj Trading","Shilong","Shilong City","2",
"SUPER SETS OF SIX - MUSICAL INSTRUMENT","","125","V S International","New Mumbai","Vashi","0",
"SUPER SETS OF SIX  - ON ROAD","","125","BABA SALES","New Delhi","Rajouri Garden/ Ramesh Nagar/ Kirti Nagar/ Narayana/ Inderpuri","0",
"SUPER SETS OF SIX  - ON ROAD","","125","Sk Enterprises","Noida","Noida - 38A, 18, 27","0",
"SUPER SETS OF SIX  - ON ROAD","","125","S.M. ENTERPRISES","New Delhi","Kamala Nagar/ Mddel Town/ Ashok Vihar/ Aadarsh Nagar/ Civil-lines/ Mukherjee Nagar","0",
"SUPER SETS OF SIX  - ON ROAD","","125","SHUBHI  TOYS","Gurgaon","Gurgaon - 1","0",
"SUPER SETS OF SIX  - ON ROAD","","125","SOUMYA INTERNATIONAL","New Delhi","Amar Colony/ G K - 1/ G K - 2/ Kalkaji/ Govindpuri/ Alaknanda","0",
"SUPER SETS OF SIX  - ON ROAD","","125","THE KALASH ENTERPRISES","New Delhi","East Delhi","0",
"SUPER SETS OF SIX  - ON ROAD","","125","A.S ENTERPRISES","Faridabad","Faridabad - City","0",
"SUPER SETS OF SIX  - ON ROAD","","125","Shreejee","Lucknow","Gomti Nagar / Bhutnath / Mahanagar","0",
"SUPER SETS OF SIX  - ON ROAD","","125","SHRI RAM MARKETING","Gandhidham","Gandhidham City","0",
"SUPER SETS OF SIX  - ON ROAD","","125","PUSHP CREATION","Agra","Agra / Aligarh","1",
"SUPER SETS OF SIX  - ON ROAD","","125","BANRAJ ENTERPRISES","Guwhati","Guwhati - City","0",
"SUPER SETS OF SIX  - ON ROAD","","125","KANGAROO FOOD'S","Rourkela","Rourkela - City","1",
"SUPER SETS OF SIX  - ON ROAD","","125","R.D.MARKETING","Kolkotta","South Lake/ Sector 5/ Technolpolis/ Karunamoi/ Rajahut","1",
"SUPER SETS OF SIX  - ON ROAD","","125","EQUATOR TRADE HOUSE","Chennai","ANNANAGAR / SALIGRAMAM/ MUGAPPAIR/ VANAGARAM/ VADAPALANI/ K K NAGER/ T NAGAR / WEST MAMBALAM","8",
"SUPER SETS OF SIX  - ON ROAD","","125","LEO AGENCIES","Coimbatore","Coimbatore City","2",
"SUPER SETS OF SIX  - ON ROAD","","125","Pragathi Marketing","Bangalore","Indranagar / Thippsandra / Commercial St.","0",
"SUPER SETS OF SIX  - ON ROAD","","125","AKSHITHA ENTERPRISES","Hyderabad","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","0",
"SUPER SETS OF SIX  - ON ROAD","","125","MECOTEX CORPORATION","Pune","BANER / PASHAN","1",
"SUPER SETS OF SIX  - ON ROAD","","125","SANTA MARIA TRADERS","Goa","Panjim","0",
"SUPER SETS OF SIX  - ON ROAD","","125","Balaji Marketing","Ratnagiri","Ratnagiri","0",
"SUPER SETS OF SIX  - ON ROAD","","125","SANJARI ENTERPRISES","Mumbai","BREACH CANDY","1",
"SUPER SETS OF SIX  - ON ROAD","","125","SWAYAM ENTERPRISES","Mumbai","Andheri West","0",
"SUPER SETS OF SIX  - ON ROAD","","125","Toyotoyz","Mumbai","Ghatkopar / Chembur / Mulund","0",
"SUPER SETS OF SIX  - ON ROAD","","125","CHAMUNDA GOGA SALES","Ahmedabad","Satellite/ Jodpur","0",
"SUPER SETS OF SIX  - ON ROAD","","125","Parikh Enterprises","Baroda","Baroda - City","0",
"SUPER SETS OF SIX  - ON ROAD","","125","RAJESH TRADERS","Indore","Indore - City","1",
"SUPER SETS OF SIX  - ON ROAD","","125","SHIV AGENCIES","Jaipur","Jaipur - 1","0",
"SUPER SETS OF SIX  - ON ROAD","","125","SHIVAM","Kanpur","Kanpur - City","0",
"SUPER SETS OF SIX  - ON ROAD","","125","SINGHANIA SALES","Jhamshedpur","Jhamshedpur - City","2",
"SUPER SETS OF SIX  - ON ROAD","","125","Deshraj Trading","Shilong","Shilong City","2",
"SUPER SETS OF SIX  - ON ROAD","","125","V S International","New Mumbai","Vashi","0",
"SUPER SETS OF SIX - FLOWERS","","125","BABA SALES","New Delhi","Rajouri Garden/ Ramesh Nagar/ Kirti Nagar/ Narayana/ Inderpuri","0",
"SUPER SETS OF SIX - FLOWERS","","125","Sk Enterprises","Noida","Noida - 38A, 18, 27","0",
"SUPER SETS OF SIX - FLOWERS","","125","S.M. ENTERPRISES","New Delhi","Kamala Nagar/ Mddel Town/ Ashok Vihar/ Aadarsh Nagar/ Civil-lines/ Mukherjee Nagar","0",
"SUPER SETS OF SIX - FLOWERS","","125","SHUBHI  TOYS","Gurgaon","Gurgaon - 1","0",
"SUPER SETS OF SIX - FLOWERS","","125","SOUMYA INTERNATIONAL","New Delhi","Amar Colony/ G K - 1/ G K - 2/ Kalkaji/ Govindpuri/ Alaknanda","0",
"SUPER SETS OF SIX - FLOWERS","","125","THE KALASH ENTERPRISES","New Delhi","East Delhi","0",
"SUPER SETS OF SIX - FLOWERS","","125","A.S ENTERPRISES","Faridabad","Faridabad - City","0",
"SUPER SETS OF SIX - FLOWERS","","125","Shreejee","Lucknow","Gomti Nagar / Bhutnath / Mahanagar","0",
"SUPER SETS OF SIX - FLOWERS","","125","SHRI RAM MARKETING","Gandhidham","Gandhidham City","0",
"SUPER SETS OF SIX - FLOWERS","","125","PUSHP CREATION","Agra","Agra / Aligarh","1",
"SUPER SETS OF SIX - FLOWERS","","125","BANRAJ ENTERPRISES","Guwhati","Guwhati - City","1",
"SUPER SETS OF SIX - FLOWERS","","125","KANGAROO FOOD'S","Rourkela","Rourkela - City","1",
"SUPER SETS OF SIX - FLOWERS","","125","R.D.MARKETING","Kolkotta","South Lake/ Sector 5/ Technolpolis/ Karunamoi/ Rajahut","1",
"SUPER SETS OF SIX - FLOWERS","","125","EQUATOR TRADE HOUSE","Chennai","ANNANAGAR / SALIGRAMAM/ MUGAPPAIR/ VANAGARAM/ VADAPALANI/ K K NAGER/ T NAGAR / WEST MAMBALAM","10",
"SUPER SETS OF SIX - FLOWERS","","125","LEO AGENCIES","Coimbatore","Coimbatore City","2",
"SUPER SETS OF SIX - FLOWERS","","125","Pragathi Marketing","Bangalore","Indranagar / Thippsandra / Commercial St.","0",
"SUPER SETS OF SIX - FLOWERS","","125","AKSHITHA ENTERPRISES","Hyderabad","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","0",
"SUPER SETS OF SIX - FLOWERS","","125","MECOTEX CORPORATION","Pune","BANER / PASHAN","0",
"SUPER SETS OF SIX - FLOWERS","","125","SANTA MARIA TRADERS","Goa","Panjim","0",
"SUPER SETS OF SIX - FLOWERS","","125","Balaji Marketing","Ratnagiri","Ratnagiri","0",
"SUPER SETS OF SIX - FLOWERS","","125","SANJARI ENTERPRISES","Mumbai","BREACH CANDY","0",
"SUPER SETS OF SIX - FLOWERS","","125","SWAYAM ENTERPRISES","Mumbai","Andheri West","0",
"SUPER SETS OF SIX - FLOWERS","","125","Toyotoyz","Mumbai","Ghatkopar / Chembur / Mulund","0",
"SUPER SETS OF SIX - FLOWERS","","125","CHAMUNDA GOGA SALES","Ahmedabad","Satellite/ Jodpur","1",
"SUPER SETS OF SIX - FLOWERS","","125","Parikh Enterprises","Baroda","Baroda - City","2",
"SUPER SETS OF SIX - FLOWERS","","125","RAJESH TRADERS","Indore","Indore - City","2",
"SUPER SETS OF SIX - FLOWERS","","125","SHIV AGENCIES","Jaipur","Jaipur - 1","0",
"SUPER SETS OF SIX - FLOWERS","","125","SHIVAM","Kanpur","Kanpur - City","0",
"SUPER SETS OF SIX - FLOWERS","","125","SINGHANIA SALES","Jhamshedpur","Jhamshedpur - City","2",
"SUPER SETS OF SIX - FLOWERS","","125","Deshraj Trading","Shilong","Shilong City","2",
"SUPER SETS OF SIX - FLOWERS","","125","V S International","New Mumbai","Vashi","0",
"SUPER SETS OF SIX - SHIPS","","125","BABA SALES","New Delhi","Rajouri Garden/ Ramesh Nagar/ Kirti Nagar/ Narayana/ Inderpuri","0",
"SUPER SETS OF SIX - SHIPS","","125","Sk Enterprises","Noida","Noida - 38A, 18, 27","0",
"SUPER SETS OF SIX - SHIPS","","125","S.M. ENTERPRISES","New Delhi","Kamala Nagar/ Mddel Town/ Ashok Vihar/ Aadarsh Nagar/ Civil-lines/ Mukherjee Nagar","0",
"SUPER SETS OF SIX - SHIPS","","125","SHUBHI  TOYS","Gurgaon","Gurgaon - 1","0",
"SUPER SETS OF SIX - SHIPS","","125","SOUMYA INTERNATIONAL","New Delhi","Amar Colony/ G K - 1/ G K - 2/ Kalkaji/ Govindpuri/ Alaknanda","0",
"SUPER SETS OF SIX - SHIPS","","125","THE KALASH ENTERPRISES","New Delhi","East Delhi","0",
"SUPER SETS OF SIX - SHIPS","","125","A.S ENTERPRISES","Faridabad","Faridabad - City","0",
"SUPER SETS OF SIX - SHIPS","","125","Shreejee","Lucknow","Gomti Nagar / Bhutnath / Mahanagar","0",
"SUPER SETS OF SIX - SHIPS","","125","SHRI RAM MARKETING","Gandhidham","Gandhidham City","0",
"SUPER SETS OF SIX - SHIPS","","125","PUSHP CREATION","Agra","Agra / Aligarh","1",
"SUPER SETS OF SIX - SHIPS","","125","BANRAJ ENTERPRISES","Guwhati","Guwhati - City","1",
"SUPER SETS OF SIX - SHIPS","","125","KANGAROO FOOD'S","Rourkela","Rourkela - City","0",
"SUPER SETS OF SIX - SHIPS","","125","R.D.MARKETING","Kolkotta","South Lake/ Sector 5/ Technolpolis/ Karunamoi/ Rajahut","2",
"SUPER SETS OF SIX - SHIPS","","125","EQUATOR TRADE HOUSE","Chennai","ANNANAGAR / SALIGRAMAM/ MUGAPPAIR/ VANAGARAM/ VADAPALANI/ K K NAGER/ T NAGAR / WEST MAMBALAM","0",
"SUPER SETS OF SIX - SHIPS","","125","LEO AGENCIES","Coimbatore","Coimbatore City","0",
"SUPER SETS OF SIX - SHIPS","","125","Pragathi Marketing","Bangalore","Indranagar / Thippsandra / Commercial St.","0",
"SUPER SETS OF SIX - SHIPS","","125","AKSHITHA ENTERPRISES","Hyderabad","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","0",
"SUPER SETS OF SIX - SHIPS","","125","MECOTEX CORPORATION","Pune","BANER / PASHAN","1",
"SUPER SETS OF SIX - SHIPS","","125","SANTA MARIA TRADERS","Goa","Panjim","0",
"SUPER SETS OF SIX - SHIPS","","125","Balaji Marketing","Ratnagiri","Ratnagiri","0",
"SUPER SETS OF SIX - SHIPS","","125","SANJARI ENTERPRISES","Mumbai","BREACH CANDY","2",
"SUPER SETS OF SIX - SHIPS","","125","SWAYAM ENTERPRISES","Mumbai","Andheri West","0",
"SUPER SETS OF SIX - SHIPS","","125","Toyotoyz","Mumbai","Ghatkopar / Chembur / Mulund","0",
"SUPER SETS OF SIX - SHIPS","","125","CHAMUNDA GOGA SALES","Ahmedabad","Satellite/ Jodpur","0",
"SUPER SETS OF SIX - SHIPS","","125","Parikh Enterprises","Baroda","Baroda - City","11",
"SUPER SETS OF SIX - SHIPS","","125","RAJESH TRADERS","Indore","Indore - City","0",
"SUPER SETS OF SIX - SHIPS","","125","SHIV AGENCIES","Jaipur","Jaipur - 1","0",
"SUPER SETS OF SIX - SHIPS","","125","SHIVAM","Kanpur","Kanpur - City","0",
"SUPER SETS OF SIX - SHIPS","","125","SINGHANIA SALES","Jhamshedpur","Jhamshedpur - City","0",
"SUPER SETS OF SIX - SHIPS","","125","Deshraj Trading","Shilong","Shilong City","0",
"SUPER SETS OF SIX - SHIPS","","125","V S International","New Mumbai","Vashi","0",
"POINTS OF VIEW","","225","BABA SALES","New Delhi","Rajouri Garden/ Ramesh Nagar/ Kirti Nagar/ Narayana/ Inderpuri","0",
"POINTS OF VIEW","","225","Sk Enterprises","Noida","Noida - 38A, 18, 27","0",
"POINTS OF VIEW","","225","S.M. ENTERPRISES","New Delhi","Kamala Nagar/ Mddel Town/ Ashok Vihar/ Aadarsh Nagar/ Civil-lines/ Mukherjee Nagar","0",
"POINTS OF VIEW","","225","SHUBHI  TOYS","Gurgaon","Gurgaon - 1","0",
"POINTS OF VIEW","","225","SOUMYA INTERNATIONAL","New Delhi","Amar Colony/ G K - 1/ G K - 2/ Kalkaji/ Govindpuri/ Alaknanda","0",
"POINTS OF VIEW","","225","THE KALASH ENTERPRISES","New Delhi","East Delhi","0",
"POINTS OF VIEW","","225","A.S ENTERPRISES","Faridabad","Faridabad - City","0",
"POINTS OF VIEW","","225","Shreejee","Lucknow","Gomti Nagar / Bhutnath / Mahanagar","0",
"POINTS OF VIEW","","225","SHRI RAM MARKETING","Gandhidham","Gandhidham City","0",
"POINTS OF VIEW","","225","PUSHP CREATION","Agra","Agra / Aligarh","0",
"POINTS OF VIEW","","225","BANRAJ ENTERPRISES","Guwhati","Guwhati - City","0",
"POINTS OF VIEW","","225","KANGAROO FOOD'S","Rourkela","Rourkela - City","0",
"POINTS OF VIEW","","225","R.D.MARKETING","Kolkotta","South Lake/ Sector 5/ Technolpolis/ Karunamoi/ Rajahut","0",
"POINTS OF VIEW","","225","EQUATOR TRADE HOUSE","Chennai","ANNANAGAR / SALIGRAMAM/ MUGAPPAIR/ VANAGARAM/ VADAPALANI/ K K NAGER/ T NAGAR / WEST MAMBALAM","2",
"POINTS OF VIEW","","225","LEO AGENCIES","Coimbatore","Coimbatore City","0",
"POINTS OF VIEW","","225","Pragathi Marketing","Bangalore","Indranagar / Thippsandra / Commercial St.","0",
"POINTS OF VIEW","","225","AKSHITHA ENTERPRISES","Hyderabad","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","8",
"POINTS OF VIEW","","225","MECOTEX CORPORATION","Pune","BANER / PASHAN","0",
"POINTS OF VIEW","","225","SANTA MARIA TRADERS","Goa","Panjim","0",
"POINTS OF VIEW","","225","Balaji Marketing","Ratnagiri","Ratnagiri","0",
"POINTS OF VIEW","","225","SANJARI ENTERPRISES","Mumbai","BREACH CANDY","3",
"POINTS OF VIEW","","225","SWAYAM ENTERPRISES","Mumbai","Andheri West","1",
"POINTS OF VIEW","","225","Toyotoyz","Mumbai","Ghatkopar / Chembur / Mulund","0",
"POINTS OF VIEW","","225","CHAMUNDA GOGA SALES","Ahmedabad","Satellite/ Jodpur","0",
"POINTS OF VIEW","","225","Parikh Enterprises","Baroda","Baroda - City","0",
"POINTS OF VIEW","","225","RAJESH TRADERS","Indore","Indore - City","0",
"POINTS OF VIEW","","225","SHIV AGENCIES","Jaipur","Jaipur - 1","0",
"POINTS OF VIEW","","225","SHIVAM","Kanpur","Kanpur - City","0",
"POINTS OF VIEW","","225","SINGHANIA SALES","Jhamshedpur","Jhamshedpur - City","0",
"POINTS OF VIEW","","225","Deshraj Trading","Shilong","Shilong City","0",
"POINTS OF VIEW","","225","V S International","New Mumbai","Vashi","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","BABA SALES","New Delhi","Rajouri Garden/ Ramesh Nagar/ Kirti Nagar/ Narayana/ Inderpuri","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","Sk Enterprises","Noida","Noida - 38A, 18, 27","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","S.M. ENTERPRISES","New Delhi","Kamala Nagar/ Mddel Town/ Ashok Vihar/ Aadarsh Nagar/ Civil-lines/ Mukherjee Nagar","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","SHUBHI  TOYS","Gurgaon","Gurgaon - 1","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","SOUMYA INTERNATIONAL","New Delhi","Amar Colony/ G K - 1/ G K - 2/ Kalkaji/ Govindpuri/ Alaknanda","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","THE KALASH ENTERPRISES","New Delhi","East Delhi","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","A.S ENTERPRISES","Faridabad","Faridabad - City","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","Shreejee","Lucknow","Gomti Nagar / Bhutnath / Mahanagar","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","SHRI RAM MARKETING","Gandhidham","Gandhidham City","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","PUSHP CREATION","Agra","Agra / Aligarh","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","BANRAJ ENTERPRISES","Guwhati","Guwhati - City","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","KANGAROO FOOD'S","Rourkela","Rourkela - City","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","R.D.MARKETING","Kolkotta","South Lake/ Sector 5/ Technolpolis/ Karunamoi/ Rajahut","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","EQUATOR TRADE HOUSE","Chennai","ANNANAGAR / SALIGRAMAM/ MUGAPPAIR/ VANAGARAM/ VADAPALANI/ K K NAGER/ T NAGAR / WEST MAMBALAM","4",
"MANDALA JIGSAW KALEIDOSCOPE","","349","LEO AGENCIES","Coimbatore","Coimbatore City","1",
"MANDALA JIGSAW KALEIDOSCOPE","","349","Pragathi Marketing","Bangalore","Indranagar / Thippsandra / Commercial St.","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","AKSHITHA ENTERPRISES","Hyderabad","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","15",
"MANDALA JIGSAW KALEIDOSCOPE","","349","MECOTEX CORPORATION","Pune","BANER / PASHAN","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","SANTA MARIA TRADERS","Goa","Panjim","1",
"MANDALA JIGSAW KALEIDOSCOPE","","349","Balaji Marketing","Ratnagiri","Ratnagiri","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","SANJARI ENTERPRISES","Mumbai","BREACH CANDY","3",
"MANDALA JIGSAW KALEIDOSCOPE","","349","SWAYAM ENTERPRISES","Mumbai","Andheri West","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","Toyotoyz","Mumbai","Ghatkopar / Chembur / Mulund","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","CHAMUNDA GOGA SALES","Ahmedabad","Satellite/ Jodpur","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","Parikh Enterprises","Baroda","Baroda - City","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","RAJESH TRADERS","Indore","Indore - City","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","SHIV AGENCIES","Jaipur","Jaipur - 1","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","SHIVAM","Kanpur","Kanpur - City","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","SINGHANIA SALES","Jhamshedpur","Jhamshedpur - City","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","Deshraj Trading","Shilong","Shilong City","0",
"MANDALA JIGSAW KALEIDOSCOPE","","349","V S International","New Mumbai","Vashi","0",
"SPELL & SOUND","","399","BABA SALES","New Delhi","Rajouri Garden/ Ramesh Nagar/ Kirti Nagar/ Narayana/ Inderpuri","0",
"SPELL & SOUND","","399","Sk Enterprises","Noida","Noida - 38A, 18, 27","0",
"SPELL & SOUND","","399","S.M. ENTERPRISES","New Delhi","Kamala Nagar/ Mddel Town/ Ashok Vihar/ Aadarsh Nagar/ Civil-lines/ Mukherjee Nagar","0",
"SPELL & SOUND","","399","SHUBHI  TOYS","Gurgaon","Gurgaon - 1","0",
"SPELL & SOUND","","399","SOUMYA INTERNATIONAL","New Delhi","Amar Colony/ G K - 1/ G K - 2/ Kalkaji/ Govindpuri/ Alaknanda","0",
"SPELL & SOUND","","399","THE KALASH ENTERPRISES","New Delhi","East Delhi","0",
"SPELL & SOUND","","399","A.S ENTERPRISES","Faridabad","Faridabad - City","0",
"SPELL & SOUND","","399","Shreejee","Lucknow","Gomti Nagar / Bhutnath / Mahanagar","0",
"SPELL & SOUND","","399","SHRI RAM MARKETING","Gandhidham","Gandhidham City","2",
"SPELL & SOUND","","399","PUSHP CREATION","Agra","Agra / Aligarh","0",
"SPELL & SOUND","","399","BANRAJ ENTERPRISES","Guwhati","Guwhati - City","0",
"SPELL & SOUND","","399","KANGAROO FOOD'S","Rourkela","Rourkela - City","0",
"SPELL & SOUND","","399","R.D.MARKETING","Kolkotta","South Lake/ Sector 5/ Technolpolis/ Karunamoi/ Rajahut","0",
"SPELL & SOUND","","399","EQUATOR TRADE HOUSE","Chennai","ANNANAGAR / SALIGRAMAM/ MUGAPPAIR/ VANAGARAM/ VADAPALANI/ K K NAGER/ T NAGAR / WEST MAMBALAM","2",
"SPELL & SOUND","","399","LEO AGENCIES","Coimbatore","Coimbatore City","0",
"SPELL & SOUND","","399","Pragathi Marketing","Bangalore","Indranagar / Thippsandra / Commercial St.","0",
"SPELL & SOUND","","399","AKSHITHA ENTERPRISES","Hyderabad","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","7",
"SPELL & SOUND","","399","MECOTEX CORPORATION","Pune","BANER / PASHAN","0",
"SPELL & SOUND","","399","SANTA MARIA TRADERS","Goa","Panjim","0",
"SPELL & SOUND","","399","Balaji Marketing","Ratnagiri","Ratnagiri","0",
"SPELL & SOUND","","399","SANJARI ENTERPRISES","Mumbai","BREACH CANDY","3",
"SPELL & SOUND","","399","SWAYAM ENTERPRISES","Mumbai","Andheri West","0",
"SPELL & SOUND","","399","Toyotoyz","Mumbai","Ghatkopar / Chembur / Mulund","0",
"SPELL & SOUND","","399","CHAMUNDA GOGA SALES","Ahmedabad","Satellite/ Jodpur","0",
